,created_at,text,user_id
3761,Sat Mar 14 04:45:24 +0000 2020,"today your sneaker name is salmon https:\/\/t.co\/3ndsL3ja3z""",1232433493910704128
3762,Sat Mar 14 04:45:24 +0000 2020,"RT @aavishhkar: This Iconic scene couldn't have been used more effectively today. @iamsrk &amp; @itsKajolD must be proud of this! \ud83d\ude02 #DDLJ\n#coro\u2026""",740947782161293312
3763,Sat Mar 14 04:45:24 +0000 2020,"RT @tran_rory: *Hard work pays off\n*Staying true to yourself is best\n*Taking a leap can lead to great things\n*Put goodness out to the world\u2026""",1069089490151464961
3764,Sat Mar 14 04:45:24 +0000 2020,"RT @TweaksTwinkle: About #Lift in today's dinamalar paper ... https:\/\/t.co\/Rit9F59jSB""",1175741933634740226
3765,Sat Mar 14 04:45:24 +0000 2020,"Earlier today I spoke with 3 of the top Chinese physicians leading the response to #COVID19 on the ground in #China\u2026 https:\/\/t.co\/i7vOEj3iGX""",5660532
3766,Sat Mar 14 04:45:24 +0000 2020,RT @RamenhaeMXMB: \u203c\ufe0f ATTENTION MONBEBES \u203c\ufe0f\nWe are celebrating but antis are out of the holes and fuming,1190183067039588354
3767,Sat Mar 14 04:45:24 +0000 2020,RT @gtconway3d: If you read one piece today,707604734
3768,Sat Mar 14 04:45:24 +0000 2020,"RT @KatieHe08388266: I'm so excited to watch #BawalJudgmental today! @EatBulaga @heart021485 @gmanetwork""",751228122968625152
3769,Sat Mar 14 04:45:24 +0000 2020,"RT @realcalvinn: @realDonaldTrump Trump 2 Weeks Ago: \u201cThe Coronavirus is a Democrat Hoax\u201d\n\nTrump Today: \u201cI\u2019m declaring the Coronavirus a Na\u2026""",37186507
3770,Sat Mar 14 04:45:24 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",789851537904242688
3771,Sat Mar 14 04:45:25 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",2495310020
3772,Sat Mar 14 04:45:25 +0000 2020,RT @aecidx___: today's reminder:\n\nyour mom took nine months to form your heart,620123768
3773,Sat Mar 14 04:45:25 +0000 2020,"RT @TweaksTwinkle: About #Lift in today's dinamalar paper ... https:\/\/t.co\/Rit9F59jSB""",972459425930797058
3774,Sat Mar 14 04:45:25 +0000 2020,"RT @_asiah__: Tomorrow isn\u2019t promised so get your cheeks clapped today""",1099410761733033991
3775,Sat Mar 14 04:45:25 +0000 2020,"I\u2019m so tired. My heart has been through so much today. I was gonna stay up late but I\u2019m already falling asleep \ud83d\ude02\ud83d\ude02\u2026 https:\/\/t.co\/nRT2EruKW2""",1189900706573996034
3776,Sat Mar 14 04:45:25 +0000 2020,"RT @castpixel: Read Only Memories 3 is out today! This my cover \n#pixelart #comics https:\/\/t.co\/FUyX2gHwZi""",946553633713348608
3777,Sat Mar 14 04:45:25 +0000 2020,today was awful,1143333243317555203
3778,Sat Mar 14 04:45:25 +0000 2020,RT @benedictrogers: Four days ago I called for a Global Day of Prayer for #HongKong this coming Sunday 15 March\n\nI hope you will join,1168946416712126466
3779,Sat Mar 14 04:45:25 +0000 2020,RT @kiaudn: the adhaan today in Kuwait was changed due to the coronavirus.\n \ninstead of \u201chayya alas-salah\u201d (come to prayer),948180736254754821
3780,Sat Mar 14 04:45:25 +0000 2020,"RT @Cernovich: WTF""",41151352
3781,Sat Mar 14 04:45:25 +0000 2020,RT @prayingmedic: For two weeks,1039362199817539584
3782,Sat Mar 14 04:45:25 +0000 2020,RT @Mrlonelybuddy: Polite and courteous? Kagabi ung officemate kong amerikano hinarang,1220214324
3783,Sat Mar 14 04:45:25 +0000 2020,"RT @Yamiche: Video of my question to @realDonaldTrump today on his administration's disbanding of the White House team responsible for coor\u2026""",1548316346
3784,Sat Mar 14 04:45:25 +0000 2020,"RT @CRYPTOBULLlSH: \ud83c\udf81 $200 Bitcoin Giveaway \ud83c\udf89\n\n4 winners get \u00a350 each\n\nTo Win:\n&gt; Follow me + @Bloqport\n&gt; RT &amp; Like\n&gt; Comment \u2018#Bitcoin\u00a0\u2019\n\n\ud83c\udfc6E\u2026""",1161249619126497286
3785,Sat Mar 14 04:45:25 +0000 2020,RT @kiaudn: the adhaan today in Kuwait was changed due to the coronavirus.\n \ninstead of \u201chayya alas-salah\u201d (come to prayer),999383017805238272
3786,Sat Mar 14 04:45:25 +0000 2020,"RT @charismaticmomo: Dis laughter is 4 those who think that they can do any crime n will be spared with d power of their position &amp; money b\u2026""",791885114
3787,Sat Mar 14 04:45:25 +0000 2020,"RT @ay_its_brian: people who were racist against asians dont deserve any of this lmao""",3283705970
3788,Sat Mar 14 04:45:25 +0000 2020,RT @southwarkfoodbk: If you want a bit of #goodnews today,90935341
3789,Sat Mar 14 04:45:25 +0000 2020,"RT @ldrinkh20: Great now we have to deal with mummies too""",284270284
3790,Sat Mar 14 04:45:25 +0000 2020,RT @LoyolaMDAlumni: \u201cWe ask the Lord today for the grace of not falling into indifference,1095744725934661633
3791,Sat Mar 14 04:45:25 +0000 2020,"RT @WillowBee13: Hey there babes! Ive made some sexy content that ill be adding to my OnlyFans today! Go Sub to my OF or DM me for Skype se\u2026""",1198842866262577152
3792,Sat Mar 14 04:45:25 +0000 2020,RT @turkeyindex: @spectatorindex #BREAKING: As of 08.00 today,631958340
3793,Sat Mar 14 04:45:25 +0000 2020,I just went grocery shopping in my (red)neck of the woods,4107905232
3794,Sat Mar 14 04:45:25 +0000 2020,"RT @JoeECervi: Sweet. Kind. Gentle. Loyal. Dedicated. A soul and spirit like no other. Rest easy my friend. https:\/\/t.co\/YBceAn5Tf7""",372149724
3795,Sat Mar 14 04:45:25 +0000 2020,Over anything else today,3259913918
3796,Sat Mar 14 04:45:25 +0000 2020,"RT @WiseSSB: So I kinda got something sick today... https:\/\/t.co\/VM4W42gDeV""",3096625028
3797,Sat Mar 14 04:45:25 +0000 2020,"Leaving my kiddos today was so tough""",1525649708
3798,Sat Mar 14 04:45:25 +0000 2020,"RT @withSNirupam: Shri @sanjaynirupam attended Wedding Reception of Rupali and Manoj Ajmera's son today. https:\/\/t.co\/lQoBVushz7""",1549619558
3799,Sat Mar 14 04:45:25 +0000 2020,"Nood nalang talaga ng Mukbang plans ko for today \ud83d\ude05""",256450271
3800,Sat Mar 14 04:45:25 +0000 2020,"RT @yoonjo_on: today i offer you tiny frogs https:\/\/t.co\/ABQm9SPVXt""",902755043962707969
3801,Sat Mar 14 04:45:25 +0000 2020,"RT @Texasbooty31: Bought these new booty shorts earlier today. I need to be sitting on someone\u2019s lap doing this tho. https:\/\/t.co\/nfsiZi0SZf""",1007492565594230784
3802,Sat Mar 14 04:45:25 +0000 2020,"RT @ZEBBlANA_: tag an ko pa mao niy ihatag \ud83e\udd23\ud83e\udd23 all i want to say kay i wish i didnt take him for granted kay i would've been the best versio\u2026""",2514999326
3803,Sat Mar 14 04:45:25 +0000 2020,RT @kiaudn: the adhaan today in Kuwait was changed due to the coronavirus.\n \ninstead of \u201chayya alas-salah\u201d (come to prayer),1079678201847197696
3804,Sat Mar 14 04:45:25 +0000 2020,"RT @ConflictsW: Italians today singing the national anthem from their balconies while in complete lockdown \n#Italy #Coronavirus  https:\/\/t.\u2026""",75234777
3805,Sat Mar 14 04:45:25 +0000 2020,RT @ElleKay_XO: Tomorrow is not promised,3397596658
3806,Sat Mar 14 04:45:25 +0000 2020,RT @1stohxjm: ( \ud83e\udd3c\ud83c\udffb\ud835\udd8d\ud835\udd8a\ud835\udd9e \ud835\udd8c\ud835\udd9a\ud835\udd9e! )\n\n  \ud835\udd73\ud835\udd8e \ud835\udd8d\ud835\udd8e! ,1160554462395523073
3807,Sat Mar 14 04:45:25 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",2421542946
3808,Sat Mar 14 04:45:25 +0000 2020,RT @Pastor__West: Dear Lord,2840616650
3809,Sat Mar 14 04:45:26 +0000 2020,RT @stantal13441147: I'm sorry bcause I went to a shorty hiatus because of our mid-term exams,1091328038514683906
3810,Sat Mar 14 04:45:25 +0000 2020,"RT @Harshpa56187365: What about @jetairways2020 Employees wait nearly a year. Do something for jet airways and their employees. @AmitShah @\u2026""",849843487222648833
3811,Sat Mar 14 04:45:25 +0000 2020,"still cant believe he did this shit 2 me today who gave him the right https:\/\/t.co\/ctdfSF4Y2H""",1554710575
3812,Sat Mar 14 04:45:26 +0000 2020,"@TylerJCameron3 Wow you killed twitter today good job T""",95300036
3813,Sat Mar 14 04:45:26 +0000 2020,"@megstalter That's exactly what I did today""",3238016764
3814,Sat Mar 14 04:45:26 +0000 2020,RT @eijiyerix: ,1123223575664574464
3815,Sat Mar 14 04:45:26 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",715404262822416384
3816,Sat Mar 14 04:45:26 +0000 2020,"Just got re-introduced to him today\n\n\ud83d\ude11""",1115666652031361024
3817,Sat Mar 14 04:45:26 +0000 2020,"RT @atrupar: I wonder why it just shows today\u2019s market and not what has happened the last two weeks \ud83e\udd14 https:\/\/t.co\/iodd7CBXK6""",1194650079711416321
3818,Sat Mar 14 04:45:26 +0000 2020,RT @prayingmedic: For two weeks,1047891812411564033
3819,Sat Mar 14 04:45:26 +0000 2020,"RT @WhyBLEACH: We\u2019re all starring in it""",1160643929261391873
3820,Sat Mar 14 04:45:26 +0000 2020,RT @kiaudn: the adhaan today in Kuwait was changed due to the coronavirus.\n \ninstead of \u201chayya alas-salah\u201d (come to prayer),2380254908
3821,Sat Mar 14 04:45:26 +0000 2020,"@SteveGuest Lot of Russian paid trolls trying to make Joe look bad for simple mistakes.  Did anyone listen to Trump\u2026 https:\/\/t.co\/1CN7U1B9hv""",41584486
3822,Sat Mar 14 04:45:26 +0000 2020,"today really is cursed huh""",1173123320700534784
3823,Sat Mar 14 04:45:26 +0000 2020,You said it perfectly,1395674798
3824,Sat Mar 14 04:45:26 +0000 2020,RT @kiaudn: the adhaan today in Kuwait was changed due to the coronavirus.\n \ninstead of \u201chayya alas-salah\u201d (come to prayer),181432288
3825,Sat Mar 14 04:45:26 +0000 2020,RT @TamarWrites: Major news today! #Kpop star Wonho,997948576905900032
3826,Sat Mar 14 04:45:26 +0000 2020,RT @kiaudn: the adhaan today in Kuwait was changed due to the coronavirus.\n \ninstead of \u201chayya alas-salah\u201d (come to prayer),53553153
3827,Sat Mar 14 04:45:26 +0000 2020,"RT @AyanaSoCool: So I decided to wear my natural hair out to work for the first time today. When I walked in an older yt male coworker says\u2026""",32748647
3828,Sat Mar 14 04:45:26 +0000 2020,Mausam Ki Jankari: \u0936\u093f\u092e\u0932\u093e \u0915\u0947 \u090a\u092a\u0930\u0940 \u0907\u0932\u093e\u0915\u094b\u0902 \u092e\u0947\u0902 \u0924\u093e\u091c\u093e \u092c\u0930\u094d\u092b\u092c\u093e\u0930\u0940 \u0915\u0947 \u0938\u093e\u0925 \u0905\u0932\u0930\u094d\u091f \u091c\u093e\u0930\u0940,1001773494663704576
3829,Sat Mar 14 04:45:26 +0000 2020,"RT @ay_its_brian: people who were racist against asians dont deserve any of this lmao""",3094940244
3830,Sat Mar 14 04:45:26 +0000 2020,"masyallah""",181552455
3831,Sat Mar 14 04:45:26 +0000 2020,RT @earthshakerph: JUST IN: MMDA is asking all of the malls in Metro Manila to close starting today (March 14) to April 13,1132657405303566337
3832,Sat Mar 14 04:45:26 +0000 2020,"RT @miximpotion: \uff3cToday's white day\uff0f\n\u30db\u30ef\u30a4\u30c8\u30c7\u30fc\u306e\u30d7\u30e9\u30f3\u306f\u3082\u3046\u304a\u6c7a\u307e\u308a\u3067\u3059\u304b\u2753\n\n\u7d20\u6575\u306a\u6642\u9593\u3092\u904e\u3054\u3057\u305f\u5f8c\u306f\u3001\u7cbe\u6cb9\u306e\u9999\u308a\u306b\u5305\u307e\u308c\u3066\u3001\u3086\u3063\u305f\u308a\u3068\u3057\u305f\u30d0\u30b9\u30bf\u30a4\u30e0\u3092\u3002\n\n#\u30db\u30ef\u30a4\u30c8\u30c7\u30fc #\u30db\u30ef\u30a4\u30c8\u30c7\u30fc2020 \n\n@miximpotion \u3092\u30d5\u30a9\u30ed\u2026""",897033544739860480
3833,Sat Mar 14 04:45:26 +0000 2020,"RT @ThrowbacksBTS: [OLD] 2 years ago today Jungkook\u2019s cover of \u2019Only Then\u2019 (\uadf8\ub54c \ud5e4\uc5b4\uc9c0\uba74 \ub3fc)\u2019 was released on SoundCloud!\n\n#BoyWithLuv #BestMusic\u2026""",1113312515885125632
3834,Sat Mar 14 04:45:26 +0000 2020,"RT @TweaksTwinkle: About #Lift in today's dinamalar paper ... https:\/\/t.co\/Rit9F59jSB""",1181849234368167937
3835,Sat Mar 14 04:45:26 +0000 2020,"RT @law_male: Soft or hard it\u2019s still a sight to behold. Hard is natural. Hard is good. It is external for a reason; to be seen and used. B\u2026""",1142890842438475776
3836,Sat Mar 14 04:45:26 +0000 2020,"Close the Canadian border #CoronaOutbreak #coronavirus #NationalEmergency""",1059199079832412160
3837,Sat Mar 14 04:45:26 +0000 2020,"RT @waenaglariel: \u0e40\u0e19\u0e35\u0e48\u0e22 \u0e17\u0e35\u0e48 US \u0e08\u0e30\u0e15\u0e23\u0e27\u0e08 #COVID \u0e17\u0e35\u0e04\u0e48\u0e32\u0e43\u0e0a\u0e49\u0e08\u0e48\u0e32\u0e22\u0e15\u0e48\u0e2d\u0e2b\u0e31\u0e27 4\u0e2b\u0e21\u0e37\u0e48\u0e19\u0e01\u0e27\u0e48\u0e32\u0e1a\u0e32\u0e17 \u0e1c\u0e39\u0e49\u0e41\u0e17\u0e19\u0e40\u0e02\u0e32\u0e0a\u0e48\u0e27\u0e22\u0e1a\u0e35\u0e1a\u0e04\u0e2d\u0e01\u0e23\u0e21\u0e04\u0e27\u0e1a\u0e04\u0e38\u0e21\u0e42\u0e23\u0e04\u0e43\u0e2b\u0e49\u0e0a\u0e32\u0e27\u0e2d\u0e40\u0e21\u0e23\u0e34\u0e01\u0e31\u0e19\u0e15\u0e23\u0e27\u0e08\u0e44\u0e14\u0e49\u0e1f\u0e23\u0e35 \u0e19\u0e35\u0e48\u0e04\u0e37\u0e2d\u2026""",236355326
3838,Sat Mar 14 04:45:26 +0000 2020,RT @jorge_aguilarDC: As she always says,896543254577004545
3839,Sat Mar 14 04:45:26 +0000 2020,"RT @KingTut_90: Lol can u delete this before my mom sees it""",634256218
3840,Sat Mar 14 04:45:26 +0000 2020,RT @brianstelter: One of the biggest stories out of today's news conference is that,50845183
3841,Sat Mar 14 04:45:26 +0000 2020,"RT @AlexandriaV2005: I just can't anymore today so I'm leaving you this\ngoodnight y'all https:\/\/t.co\/YIVdFwexmm""",9422482
3842,Sat Mar 14 04:45:26 +0000 2020,mannn you can just tell when someone isn\u2019t used to seeing natural hair,2665288894
3843,Sat Mar 14 04:45:26 +0000 2020,"RT @ali_naka: Zambians who purchase their vehicles in SA can pre-clear them before they even get to the border! A relative ended up leaving\u2026""",45634218
3844,Sat Mar 14 04:45:26 +0000 2020,"Lmaooooo the dramatics are so wonderful""",1108864916348260353
3845,Sat Mar 14 04:45:26 +0000 2020,"RT @Yamiche: Video of my question to @realDonaldTrump today on his administration's disbanding of the White House team responsible for coor\u2026""",17014113
3846,Sat Mar 14 04:45:27 +0000 2020,"Almost got me again today""",50491692
3847,Sat Mar 14 04:45:27 +0000 2020,Finally,7385752
3848,Sat Mar 14 04:45:27 +0000 2020,"RT @ShannonSharpe: I\u2019m noticing when reporters ask Pres Trump a question that doesn\u2019t paint him or Adminstration in positive light. It\u2019s a\u2026""",183917382
3849,Sat Mar 14 04:45:27 +0000 2020,"Yesterday I listened to bad metcalcore that I liked from like 2001-2005 and today I listened to 100 gecs all day""",14173932
3850,Sat Mar 14 04:45:27 +0000 2020,"RT @Bethloveseast: Radio Campaign starts today!! Be heard PM me to get on air #FightForWohno\n#BringBackWonho\n#StarshipBringWonhoBack @MXonR\u2026""",1101888342415814658
3851,Sat Mar 14 04:45:26 +0000 2020,"i ate so well today \ud83d\ude0c https:\/\/t.co\/2aXttmxPBO""",321726939
3852,Sat Mar 14 04:45:27 +0000 2020,"RT @HeyTammyBruce: \ud83e\udd26\ud83c\udffb\u200d\u2640\ufe0f\ud83e\udd26\ud83c\udffb\u200d\u2640\ufe0f\ud83e\udd26\ud83c\udffb\u200d\u2640\ufe0f""",14324200
3853,Sat Mar 14 04:45:27 +0000 2020,"Did anyone find out #WheresKudlow today?""",890592151335190528
3854,Sat Mar 14 04:45:27 +0000 2020,"RT @TomCuddy3: @Crumlinfinglas @JuddLegum @senatemajldr @SenateGOP This epidemic shows just how bankrupt the whole 'small government privat\u2026""",448539231
3855,Sat Mar 14 04:45:27 +0000 2020,"@NotJKLMcClure Did you see the hot tub in the trailer today?""",4726316182
3856,Sat Mar 14 04:45:27 +0000 2020,RT @charliekirk11: Imagine this China Virus outbreak taking place under a Democrat President today:\n\nThe border would be wide open,4911329667
3857,Sat Mar 14 04:45:27 +0000 2020,RT @TamarWrites: Major news today! #Kpop star Wonho,1006992280878829568
3858,Sat Mar 14 04:45:27 +0000 2020,@CandlestickWill @SF_Gamerbabe11 Exactly,1081083474
3859,Sat Mar 14 04:45:27 +0000 2020,"RT @ThrowbacksBTS: [OLD] 2 years ago today Jungkook\u2019s cover of \u2019Only Then\u2019 (\uadf8\ub54c \ud5e4\uc5b4\uc9c0\uba74 \ub3fc)\u2019 was released on SoundCloud!\n\n#BoyWithLuv #BestMusic\u2026""",1135005773140856832
3860,Sat Mar 14 04:45:27 +0000 2020,one of my clients was parked in front of the clinic hot boxing,2969258909
3861,Sat Mar 14 04:45:27 +0000 2020,RT @jiminxdrea: did you wonho today? because wonho,1191164110068731904
3862,Sat Mar 14 04:45:27 +0000 2020,RT @TheDailyEdge: Four days ago,505155516
3863,Sat Mar 14 04:45:27 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",983504103891521536
3864,Sat Mar 14 04:45:27 +0000 2020,"@StacyShafer6 @nancy73gg And I have tears in my eyes because we attended a funeral today. It's been a very bad day\u2026 https:\/\/t.co\/fAkKoNnN2j""",1010766383574081536
3865,Sat Mar 14 04:45:27 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",2327300032
3866,Sat Mar 14 04:45:27 +0000 2020,"RT @HillaryClinton: Call your representatives today and demand they pass the #FamiliesFirst coronavirus bill. It contains: \n\n- Free testing\u2026""",259405519
3867,Sat Mar 14 04:45:27 +0000 2020,RT @SteveSchmidtSES: WORTH REPEATING INDEED.  IN 2018,109395441
3868,Sat Mar 14 04:45:27 +0000 2020,"RT @OTIRacing: A great thrill to put a Listed win on the board with Inverloch at Caulfield today for @busuttin and team.  Seriously good ri\u2026""",1698107695
3869,Sat Mar 14 04:45:27 +0000 2020,"RT @waenaglariel: \u0e40\u0e19\u0e35\u0e48\u0e22 \u0e17\u0e35\u0e48 US \u0e08\u0e30\u0e15\u0e23\u0e27\u0e08 #COVID \u0e17\u0e35\u0e04\u0e48\u0e32\u0e43\u0e0a\u0e49\u0e08\u0e48\u0e32\u0e22\u0e15\u0e48\u0e2d\u0e2b\u0e31\u0e27 4\u0e2b\u0e21\u0e37\u0e48\u0e19\u0e01\u0e27\u0e48\u0e32\u0e1a\u0e32\u0e17 \u0e1c\u0e39\u0e49\u0e41\u0e17\u0e19\u0e40\u0e02\u0e32\u0e0a\u0e48\u0e27\u0e22\u0e1a\u0e35\u0e1a\u0e04\u0e2d\u0e01\u0e23\u0e21\u0e04\u0e27\u0e1a\u0e04\u0e38\u0e21\u0e42\u0e23\u0e04\u0e43\u0e2b\u0e49\u0e0a\u0e32\u0e27\u0e2d\u0e40\u0e21\u0e23\u0e34\u0e01\u0e31\u0e19\u0e15\u0e23\u0e27\u0e08\u0e44\u0e14\u0e49\u0e1f\u0e23\u0e35 \u0e19\u0e35\u0e48\u0e04\u0e37\u0e2d\u2026""",1550597510
3870,Sat Mar 14 04:45:27 +0000 2020,"RT @rose33090: He's probably quite proud of his wordsmanshi*.""",714932678563340288
3871,Sat Mar 14 04:45:27 +0000 2020,"RT @cvpayne: Nancy Pelosi spoke earlier today focusing on hunkering down for prolonged failure like extending unemployment benefits assumin\u2026""",4006888492
3872,Sat Mar 14 04:45:27 +0000 2020,"Got these today\ud83e\udd7a\ud83d\udc49\ud83d\udc48 https:\/\/t.co\/s38GSPmpQ4""",1236483237075025920
3873,Sat Mar 14 04:45:27 +0000 2020,RT @SteveSchmidtSES: WORTH REPEATING INDEED.  IN 2018,6373352
3874,Sat Mar 14 04:45:28 +0000 2020,"RT @JoyAnnReid: \""I don't take responsibility at all.\"" That's the headline from today's Trump statement and press conference.""",2727886699
3875,Sat Mar 14 04:45:28 +0000 2020,"RT @the_agnation: Have you guys voted today? @agnezmo @iHeartRadio #Agnation #iHeartAwards #BestFanArmy https:\/\/t.co\/8RTu2vRh3S https:\/\/t.c\u2026""",1215645191400329217
3876,Sat Mar 14 04:45:28 +0000 2020,"RT @THExPORNFATHER: \ud83c\udfc6\ud835\udc0d\ud835\udc14\ud835\udc0c\ud835\udc01\ud835\udc04\ud835\udc11 #\ud835\udfcf \ud835\udc12\ud835\udc04\ud835\udc17 \ud835\udc06\ud835\udc00\ud835\udc0c\ud835\udc04\ud83c\udfc6\n\n\u2692Build Your Own Dream Fuck Friend!\n\ud83d\udee0Join Free SexEmulator Today!\n\u26cfTeach Her Different Sex Skills!\u2026""",1229962283335528448
3877,Sat Mar 14 04:45:28 +0000 2020,"RT @waenaglariel: \u0e40\u0e19\u0e35\u0e48\u0e22 \u0e17\u0e35\u0e48 US \u0e08\u0e30\u0e15\u0e23\u0e27\u0e08 #COVID \u0e17\u0e35\u0e04\u0e48\u0e32\u0e43\u0e0a\u0e49\u0e08\u0e48\u0e32\u0e22\u0e15\u0e48\u0e2d\u0e2b\u0e31\u0e27 4\u0e2b\u0e21\u0e37\u0e48\u0e19\u0e01\u0e27\u0e48\u0e32\u0e1a\u0e32\u0e17 \u0e1c\u0e39\u0e49\u0e41\u0e17\u0e19\u0e40\u0e02\u0e32\u0e0a\u0e48\u0e27\u0e22\u0e1a\u0e35\u0e1a\u0e04\u0e2d\u0e01\u0e23\u0e21\u0e04\u0e27\u0e1a\u0e04\u0e38\u0e21\u0e42\u0e23\u0e04\u0e43\u0e2b\u0e49\u0e0a\u0e32\u0e27\u0e2d\u0e40\u0e21\u0e23\u0e34\u0e01\u0e31\u0e19\u0e15\u0e23\u0e27\u0e08\u0e44\u0e14\u0e49\u0e1f\u0e23\u0e35 \u0e19\u0e35\u0e48\u0e04\u0e37\u0e2d\u2026""",139232342
3878,Sat Mar 14 04:45:28 +0000 2020,"RT @HillaryClinton: Call your representatives today and demand they pass the #FamiliesFirst coronavirus bill. It contains: \n\n- Free testing\u2026""",914167100792504320
3879,Sat Mar 14 04:45:28 +0000 2020,"Integrated partnership carries the day ...""",1046620092
3880,Sat Mar 14 04:45:28 +0000 2020,"Stupid""",1049750598831075328
3881,Sat Mar 14 04:45:28 +0000 2020,RT @HonorDecency: I was nauseated at Pence's 'performance' today. He should have been dressed in a cheerleader outfit,492361540
3882,Sat Mar 14 04:45:28 +0000 2020,"RT @Azfarheri: thanks for today \ud83e\udd0e https:\/\/t.co\/gxjGBexGot""",1192706924325720064
3883,Sat Mar 14 04:45:28 +0000 2020,RT @chlochIo: Today I found out the Nando\u2019s typeface was created by a black sign writer and artist,1050508399
3884,Sat Mar 14 04:45:28 +0000 2020,RT @JiminGlobal: [TRANS]\n\nToday,2889828398
3885,Sat Mar 14 04:45:28 +0000 2020,I went to the doctor today for a repeat script and blood test results and it was terrifying. Empty waiting room,30829903
3886,Sat Mar 14 04:45:28 +0000 2020,"RT @arcadekore: daily piers 25 - i worked quite literally all day today with no real break and i\u2019m exhausted but i\u2019ll be damned if i don\u2019t\u2026""",890352069747527680
3887,Sat Mar 14 04:45:28 +0000 2020,RT @kiaudn: the adhaan today in Kuwait was changed due to the coronavirus.\n \ninstead of \u201chayya alas-salah\u201d (come to prayer),713338692
3888,Sat Mar 14 04:45:28 +0000 2020,RT @prayingmedic: For two weeks,1211217149936537601
3889,Sat Mar 14 04:45:28 +0000 2020,"RT @ldrinkh20: Great now we have to deal with mummies too""",123959584
3890,Sat Mar 14 04:45:28 +0000 2020,"RT @thebradfordfile: Remember immediately after 9-11 when the entire nation rallied? That sentiment was present even in the media. Those da\u2026""",1202807107348811776
3891,Sat Mar 14 04:45:28 +0000 2020,RT @TamarWrites: Major news today! #Kpop star Wonho,800134559480152065
3892,Sat Mar 14 04:45:28 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",90249793
3893,Sat Mar 14 04:45:28 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",786704001064632321
3894,Sat Mar 14 04:45:28 +0000 2020,RT @shownu_mx: At this stage,3828966320
3895,Sat Mar 14 04:45:28 +0000 2020,RT @kiaudn: the adhaan today in Kuwait was changed due to the coronavirus.\n \ninstead of \u201chayya alas-salah\u201d (come to prayer),115601371
3896,Sat Mar 14 04:45:28 +0000 2020,"RT @t_d_h_nair: Today the bankrupt govt increased the Excise duty on both Petrol and Diesel by Rs.3 each.\n https:\/\/t.co\/7yQ1ugWDSJ""",30828508
3897,Sat Mar 14 04:45:28 +0000 2020,RT @kiaudn: the adhaan today in Kuwait was changed due to the coronavirus.\n \ninstead of \u201chayya alas-salah\u201d (come to prayer),869879974978662400
3898,Sat Mar 14 04:45:28 +0000 2020,RT @coffeespoonie: I\u2019ve never had a bad Friday the thirteenth and today was no exception. Thanks all for reading and sharing my article,1073049068665008128
3899,Sat Mar 14 04:45:28 +0000 2020,"RT @SB19Official: Thank you for coming to KorBeauty\u2019s booth today at the Korea Product Exhibition in SMX Convention Center SM Aura! Catch u\u2026""",1233290380054892544
3900,Sat Mar 14 04:45:28 +0000 2020,@HillaryClinton @realDonaldTrump He is doing that already,437787253
3901,Sat Mar 14 04:45:28 +0000 2020,"I was told I have really soft hair today \n\nDo with that information what you will""",1159182621273993216
3902,Sat Mar 14 04:45:28 +0000 2020,"RT @morethanmySLE: This chart demonstrating how Google was IMMINENTLY releasing a screening website for #Coronavirus testing by Dr. Birx to\u2026""",1234171820263165952
3903,Sat Mar 14 04:45:28 +0000 2020,"\ud83d\ude21""",783440059
3904,Sat Mar 14 04:45:28 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",4767522974
3905,Sat Mar 14 04:45:28 +0000 2020,"@xBLACKP_JENN I just see kotak kotak aunty\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d hiih healthy I'm already yogaaa &amp; swimming today \ud83d\udc8b""",767225040
3906,Sat Mar 14 04:45:28 +0000 2020,RT @ChrisAlbertoLaw: Two years ago,3283385520
3907,Sat Mar 14 04:45:29 +0000 2020,"i cant believe i did all of my hw today""",838429341927157761
3908,Sat Mar 14 04:45:29 +0000 2020,"RT @ItzEliInit: Guys life is short let's cherish every moment we have...this lady I visited in the morning just passed away...she is a wife\u2026""",335305849
3909,Sat Mar 14 04:45:29 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",2885928866
3910,Sat Mar 14 04:45:29 +0000 2020,"RT @niya_black: Please be in prayer for my baby sister. She has been missing since 2 am. We're in Durham NC. Her name is Sarah Black. Pray\u2026""",2990957724
